,userid,lat,lng,center
937720,4283,21.33549182,-157.93103100000002,4
740702,3180,38.80714865,-77.05978575,20
688571,2963,39.95032092,-75.16430497,43
76168,255,37.31597664,-121.91455239999999,5
590161,2415,33.81172858,-117.9202423,9
111210,372,40.3246465,-75.0610963,43
943624,4319,47.64888062,-122.35044429999999,10
258176,819,41.89026405,-87.61054482,17
976495,4531,34.07179547,-81.15671396,42
1044017,4799,32.51305833,-93.73773967,41
877534,3756,30.26314464,-97.74486244,49
506939,1940,33.50202825,-117.66270109999999,46
667454,2852,40.74203931,-73.99331075,1
729454,3138,30.26667519,-97.74547935,49
618988,2631,42.35932072,-71.60667477,26
228521,710,37.13714407,-93.26706465,37
954909,4420,37.79779,-122.4309325,5
438509,1518,50.82268847,-0.146086217,2
81848,274,35.46886687,-97.53625457,25
985601,4585,41.67770212,-86.25129497,17
879459,3768,38.32053177,-122.31052849999999,5
86854,302,30.266636600000005,-97.73793697,49
849240,3559,30.26959457,-97.74812753,49
528379,2073,37.50550343,-122.26030559999998,5
208531,638,30.26735395,-97.74064869,49
4365,22,39.74081754,-75.54632139,43
973292,4517,42.15496121,-71.52295947,26
321506,1062,37.54429405,-77.45141655,20
27048,124,37.44623496,-122.1612203,5
80092,268,34.12843513,-118.114124,9
268058,850,38.24250299,-122.6315403,5
76425,256,39.00193118,-94.57946598,14
381325,1304,33.97574544,-117.8379822,9
376280,1282,33.65822697,-118.0028753,9
147956,475,32.78236365,-96.76304888,3
802430,3382,31.32258137,-89.31519985,24
754227,3228,42.500192,-83.35775614,11
607320,2570,36.04448797,-94.11228038,37
702454,3012,35.54696936,-97.56611466,25
932933,4260,37.78146571,-122.39877320000001,5
221777,687,41.81338367,-72.85818393,1
628582,2675,40.94038493,-80.58609022,40
11057,53,37.42098156,-122.1388882,5
648022,2762,47.614676,-122.318092,10
741118,3180,38.84859026,-77.04179764,20
974577,4521,51.53184101,-0.126407147,2
461934,1651,33.75735997,-84.39452647,32
568187,2341,33.01081833,-96.61331912,3
110876,372,36.168494,-115.32795300000001,21
373778,1274,40.76956843,-73.97994747,1
387944,1336,39.88572303,-75.53093437,43
899002,3935,31.54840464,-97.11931229,3
1036625,4785,51.53086435,-0.12149345,2
815733,3415,32.75156782,-97.08300591,3
757292,3236,43.66431708,-79.3950069,33
291662,931,40.72248548,-73.99709987,1
1046192,4804,30.22010752,-97.75702843,49
734525,3158,39.11745673,-77.19384938,20
313692,1011,34.06999545,-118.446569,9
1043720,4797,30.38195801,-86.8691864,16
679028,2909,33.9323615,-83.33571108,32
771420,3275,33.68252343,-78.92327703,42
895465,3909,42.84628292,-73.746309,30
960551,4467,30.26314973,-97.75066137,49
929559,4234,37.77007952,-122.4459442,5
843716,3507,42.23938086,-83.747007,11
547582,2211,28.34602185,-81.48808483,22
454233,1612,38.74922984,-8.96653413,45
144891,469,36.02326235,-115.0826991,21
840161,3489,44.88007077,-93.07821695,12
198837,599,37.61635606,-122.38615039999999,5
756179,3230,38.67376085,-90.41025115,31
126124,416,37.76775038,-122.3939003,5
945371,4335,37.76703398,-122.42195249999999,5
579448,2363,37.62426459,-121.8817618,5
343704,1153,36.03516604,-83.88503019,32
581211,2366,41.11845857,-73.41107438,1
894450,3901,29.73335011,-95.41067193,41
413751,1414,29.80359785,-95.45632124,41
862118,3661,32.79452835,-96.80001306,3
1013073,4690,32.79441776,-96.80000067,3
713067,3078,35.60504964,-77.35964304,13
228637,710,37.18408203,-93.29496765,37
939839,4302,37.78171803,-122.45393670000001,5
346782,1174,40.73645711,-73.98983002,1
622110,2638,41.14570288,-87.87546195,17
150767,480,39.00808392,-94.84456405,14
26,0,40.70582314,-73.99669647,1
618837,2631,41.285419399999995,-72.88654125,1
662749,2825,28.59592442,-81.35047217,22
758281,3236,39.56115302,-104.8746085,8
627359,2662,39.26852167,-94.92930333,14
338223,1134,40.68767931,-73.98699089,1
905405,3999,45.5126565,-73.5700941,30
1323,2,37.88074886,-122.26799999999999,5
544335,2198,34.59567553,-120.14224650000001,9
889369,3838,33.041074,-97.01933026,3
19927,101,42.3628987,-71.05599790000001,26
799520,3372,40.76814931,-73.98128557,1
906484,4001,21.28316475,-157.8138533,4
467369,1680,35.22028833,-80.9468928,42
251416,782,33.8168255,-117.92827949999999,9
1001172,4657,33.01676685,-96.53194957,3
87234,303,30.41144799,-97.70628691,49
728439,3131,44.99686718,-92.9538846,12
248742,776,38.95575013,-77.06988995,20
908928,4039,40.7348279,-73.99057031,1
631819,2688,39.02403767,-77.12399913,20
165814,520,33.450813399999994,-88.79779527,16
79982,268,34.15123335,-118.08057020000001,9
741729,3183,32.94381125,-97.13045418,3
622594,2638,41.57928188,-88.16069526,17
772811,3279,47.63242175,-122.3589528,10
200755,614,35.5006877,-97.52082353,25
914897,4103,41.38897247,-70.51095862,26
605304,2549,32.95143254,-117.2324467,46
310710,1007,51.39353687,-0.741030167,2
754431,3228,42.49414838,-83.43261123,11
592391,2439,40.67282676,-73.97090435,1
508083,1940,40.80225202,-73.96817417,1
317361,1042,35.04631787,-90.02594769,39
920805,4161,26.36506677,-80.13341278,7
931216,4254,37.77941535,-122.4235334,5
681658,2926,38.65526927,-121.527847,5
437845,1516,33.47953335,-111.9355322,0
604298,2545,36.86445363,-76.2927393,20
666418,2845,32.96381067,-97.03402877,3
620211,2633,39.05833771,-94.67799246,14
706369,3038,33.77820155,-84.26680227,32
106928,358,33.8008279,-116.52169620000001,46
986720,4589,52.67414908,-0.657691183,2
543726,2198,34.06307485,-117.2082925,46
386132,1324,34.00585598,-117.6881098,9
696619,3002,30.33553829,-97.75429188,49
1017455,4717,32.67951544,-97.105515,3
819253,3427,27.96677332,-82.72825265,22
83063,282,32.78513823,-96.78189877,3
482644,1766,43.01531842,-81.2735664,40
947368,4367,40.77457811,-73.87200594,1
713319,3082,51.51262197,-0.122276545,2
556076,2262,37.8683272,-122.26778440000001,5
873546,3741,41.94542708,-71.28491908,26
597549,2493,32.7493,-97.36382245,3
13891,71,33.49761527,-111.9289756,0
950535,4389,37.78573029,-122.4287389,5
599932,2508,30.46123268,-97.69466383,49
69641,241,47.74510145,-122.1601206,10
111,0,30.26429772,-97.73298025,49
129145,434,30.26708291,-97.7368319,49
4968,22,40.72366537,-73.99536628,1
826103,3446,33.809163399999996,-117.92079270000002,9
488871,1786,40.73767058,-73.61403155,1
402891,1388,39.97010678,-83.0046165,34
282607,898,37.33197135,-121.91172820000001,5
324512,1075,40.26079467,-76.88358915,20
852982,3585,34.17285459,-118.560171,9
969152,4496,28.54338106,-81.37923002,22
1019662,4730,33.9408694,-83.45020575,32
513953,1982,21.3938654,-157.9690621,4
888348,3834,32.91351587,-96.8178477,3
993726,4617,37.78595317,-122.4052531,5
428802,1479,41.66893272,-70.12130891,26
657926,2810,30.26447904,-97.73956776,49
863538,3667,30.22215058,-97.84114815,49
625395,2657,42.194171399999995,-122.69150570000001,36
132189,443,33.43618153,-112.0139408,0
147418,472,37.80519482,-122.41191640000001,5
255444,796,53.44264056,-2.2800278659999997,27
78882,267,30.29370382,-97.7417999,49
97979,337,35.63760852,-97.48418593,25
305408,985,39.98649288,-104.7605328,8
1008628,4678,33.57813517,-96.18771407,3
961517,4475,37.31479975,-121.977632,5
467988,1684,40.84955088,-74.18065281,1
916725,4131,36.151525799999995,-86.67521773,6
477807,1738,32.76910543,-96.79802655,3
649630,2773,29.74369382,-95.46170763,41
11707,53,37.61169025,-122.43567469999999,5
872697,3727,35.74714791,-78.74244154,13
238757,739,35.031532500000004,-85.27720238,32
108539,361,53.72987467,-0.568675653,27
160135,503,41.9741363,-87.90337086,17
511462,1966,34.77636617,-82.46641695,32
820266,3432,33.38858963,-84.76220532,32
805063,3384,47.62550092,-122.32800929999999,10
350279,1180,32.6327536,-96.31922335,3
272858,867,42.22907982,-71.17747437,26
496762,1848,41.80623632,-88.11753151,17
197687,590,30.26910295,-97.74939537,49
758500,3236,38.89659047,-77.02613353,20
564537,2319,30.29611945,-97.83241509999999,49
956377,4435,32.45014788,-81.78258447,42
437637,1516,29.1597735,-82.16739514,22
912569,4078,30.19818623,-97.82053965,49
496712,1848,41.90924784,-87.65334606,17
682764,2930,32.86530071,-96.77372896,3
301667,976,36.11716357,-115.17557859999998,21
1033657,4775,38.5779541,-121.47803429999999,5
806987,3394,33.94182904,-118.39957240000001,9
6661,28,38.94160087,-94.70160593,14
518448,2021,37.75755984,-122.39252330000001,5
20064,101,42.36532992,-71.05489254,26
775969,3294,40.80731292,-73.9625144,1
805193,3384,47.64680385,-122.30441809999999,10
219865,680,29.53283986,-98.47200394,49
694007,2977,33.19460213,-80.60137467,42
276832,877,29.82830295,-97.98324108,49
579853,2363,47.60986111,-122.19918429999998,10
879559,3769,30.25573099,-97.76338577,49
642031,2739,32.89764181,-97.04433918,3
837512,3480,40.768598,-73.98298502,1
316488,1030,33.81206503,-117.9190063,9
1020576,4730,47.61373757,-122.34703300000001,10
756435,3231,35.55272013,-97.56661232,25
769316,3272,35.33940887,-119.0333499,9
1027133,4753,41.781673,-88.20619226,17
134639,444,28.43179861,-81.30746202,22
908444,4027,30.34201773,-97.75444279999999,49
837142,3480,28.43245877,-81.3081193,22
695508,2996,38.69534378,-77.14318167,20
998052,4634,32.8458172,-96.71199471,3
152441,486,30.26906589,-97.74567246,49
943822,4319,30.26312197,-97.73887262,49
642606,2744,33.80539703,-117.920277,9
253466,786,42.340621899999995,-71.06793972,26
78814,267,30.26866744,-97.75054336,49
875228,3747,29.42703917,-98.43943119,49
330356,1102,35.9135166,-79.05562887,13
1013756,4697,45.34633323,-75.70221257,30
813337,3412,28.48506308,-81.43193007,22
361575,1224,37.41559547,-122.0764153,5
154133,490,30.44741425,-97.81052182,49
133351,443,36.0648064,-94.16646167,37
480076,1752,38.657568100000006,-75.59596896,43
929580,4234,37.61635606,-122.38615039999999,5
700977,3011,40.74096131,-73.99326282,1
450126,1587,43.94699348,-76.11984079999999,30
755491,3229,32.80103107,-96.80720812,3
337382,1128,34.85929323,-111.76240049999998,0
492102,1810,40.72974434,-73.99505078,1
767906,3265,38.99827241,-77.41099053,20
999545,4646,39.97552555,-83.03194393,34
960924,4467,37.76676215,-122.42888889999999,5
35117,142,32.78550667,-96.80153489,3
54894,205,21.2827764,-157.7995169,4
808670,3395,33.11754176,-96.63529158,3
602507,2527,34.02475993,-118.3947462,9
894013,3895,30.17353116,-97.82332339,49
131778,443,36.30567795,-94.1799736,37
110814,372,40.32225706,-75.12953989,43
17799,94,32.893399,-97.25859403,3
809,2,34.09511342,-118.28412390000001,9
671983,2878,35.20945966,-78.06259274,13
723480,3120,38.75149638,-77.45003397,20
676290,2894,41.89503471,-87.62675628,17
16198,86,37.76462951,-122.39463149999999,5
567160,2331,51.52683176,-0.07749974700000001,2
215203,668,34.13584197,-118.2160745,9
848552,3555,20.62712688,-87.07280543,7
569139,2341,33.15270891,-96.83496438,3
453112,1598,39.19114083,-106.81882320000001,8
828534,3452,33.80750579,-117.9160706,9
276356,874,38.94452832,-76.73418388,20
805673,3386,33.123612800000004,-96.73435725,3
293685,942,42.33940281,-71.09980881,26
862535,3665,30.34288088,-97.72525685,49
404003,1390,28.01204083,-82.32846126,22
895886,3910,33.04199113,-96.75341282,3
255512,796,53.48115712,-2.220032215,27
447045,1558,34.02045202,-118.4977878,9
933058,4260,40.73591863,-74.00078157,1
267774,847,42.95987735,-87.98894405,17
592242,2438,32.79719133,-96.8016782,3
172922,534,39.04092582,-94.59025067,14
330844,1106,30.39543028,-97.74310827,49
543333,2197,40.85723842,-73.87440338,1
661231,2821,39.68504334,-89.70426178,31
7312,32,29.18150308,-94.97243509999998,41
795816,3359,33.0231524,-96.83290045,3
792882,3350,40.74850626,-74.03094653,1
327635,1087,53.79441533,-1.547548771,27
58873,213,39.93119572,-82.79124141,34
339874,1146,36.01822907,-115.2602672,21
723461,3120,38.78136629,-77.50990212,20
296617,956,30.25116455,-97.71880608,49
248190,776,47.60665493,-122.33271,10
1006503,4669,37.70892985,-121.91065420000001,5
979372,4539,37.78676716,-122.40306969999999,5
975917,4527,26.423308799999997,-80.095668,7
470393,1695,32.90661549,-96.97065418,3
229377,714,54.9627843,-1.6023302080000001,27
200897,616,29.48725545,-98.58747178,49
651297,2783,32.89451688,-96.95731484,3
43373,174,21.27643308,-157.7863526,4
885333,3813,28.53550592,-81.73454528,22
757720,3236,39.95371765,-75.16028166,43
880262,3770,47.25362482,-122.4616855,10
60855,219,35.32871114,-97.49340534,25
888721,3834,26.34207602,-80.07780743,7
480883,1759,40.75734087,-73.98569920000001,1
818594,3426,30.4015307,-97.72448008,49
603014,2534,35.84185582,-78.68177533,13
969178,4496,28.55108908,-81.31071549,22
420975,1440,47.66386225,-122.31712040000001,10
994179,4620,39.50602743,-84.73231316,34
49698,185,41.09062402,-112.00476770000002,28
949013,4370,39.1575109,-120.1464844,5
1005544,4669,37.69126797,-122.075948,5
169472,527,40.7281807,-73.83901467,1
784474,3328,30.11183969,-97.3202607,49
341945,1149,33.5014902,-111.9209369,0
267097,844,36.158192,-115.290803,21
620041,2633,38.93011285,-94.66950855,14
702900,3013,34.71622093,-76.66498972,13
339214,1145,55.95357758,-3.1957851330000002,44
845721,3531,37.79533889,-122.39372490000001,5
304337,984,51.54871368,-0.044677734000000004,2
695150,2992,35.38596511,-94.40514207,37
937007,4283,21.34466247,-157.9286572,4
842850,3504,38.14167085,-85.77852917,34
901350,3964,46.18258636,-119.17654399999999,38
942163,4318,47.61529109,-122.2038996,10
238604,739,29.192004200000003,-81.06837272,22
215791,668,34.13852333,-118.2147574,9
935689,4279,38.9094312,-94.76040602,14
785145,3328,30.27317997,-97.74104297,49
1047807,4806,32.60175302,-96.93492415,3
243685,753,37.594398999999996,-122.05958100000001,5
589115,2413,32.97758668,-117.09016409999998,46
872252,3716,33.87062772,-98.53735463,3
803524,3384,47.65525817,-122.31804369999999,10
954670,4418,39.59885063,-104.8951747,8
93792,328,30.33694686,-97.75607733,49
335269,1120,41.59930068,-83.87115138,11
178898,551,32.65840866,-97.34919906,3
21703,111,37.85557308,-122.47945320000001,5
466628,1676,28.24455112,-82.35029697,22
244651,756,51.515319399999996,-0.083760023,2
960208,4466,37.76408098,-122.46499209999999,5
633973,2703,38.58376474,-90.40635342,31
828346,3449,34.05540915,-118.39537990000001,9
788855,3340,32.72486657,-97.47509322,3
338791,1137,28.04847795,-82.73856878,22
325431,1079,32.81242315,-96.75681032,3
294270,946,30.38776287,-86.44802034,16
620460,2633,39.09149976,-94.55635428,14
174262,535,30.183196000000002,-97.82003399999999,49
93661,328,30.52999294,-97.81538844,49
342657,1153,35.90297035,-84.14813442,32
651860,2784,32.5006243,-94.73755129999999,3
807596,3395,33.12275022,-96.68582083,3
118492,395,43.64042355,-79.38216992,33
387991,1336,37.78050942,-122.41327290000001,5
660911,2821,39.73819648,-89.70024053,31
883825,3801,30.29949515,-97.72103827,49
144373,469,36.02103226,-115.08603570000001,21
376118,1282,34.27077505,-85.22857755,32
249564,776,37.388627,-122.0478114,5
638526,2715,33.01091182,-97.04556473,3
851548,3579,45.48744073,-122.8915858,36
1040484,4793,42.50079316,-70.89429259,26
72471,244,33.57414232,-117.20234690000001,46
41325,167,50.82477276,-0.14213562,2
28781,128,37.45351739,-122.18237759999998,5
590046,2414,36.10892092,-115.1538634,21
665703,2845,37.41029411,-79.14549008,13
526628,2059,43.63185092,-79.47125673,33
339135,1145,51.44536842,-0.30864986699999997,2
206806,633,35.24513227,-91.73715117,39
168,0,30.26175155,-97.76181408,49
625198,2657,29.4245488,-98.4934777,49
924482,4192,39.72626519,-105.1305925,8
445963,1553,33.90399269,-84.35985088,32
337279,1128,36.11575952,-115.1732826,21
206556,633,37.78323134,-122.40374569999999,5
74584,248,39.05722002,-94.6132077,14
206874,633,35.25028039,-91.71097040000001,39
211006,654,30.40852005,-97.67881475,49
69251,241,47.757499200000005,-122.1544973,10
260096,822,41.38208443,-81.73170258,40
114498,382,53.06742035,-0.8023452759999999,27
312294,1010,28.47237128,-81.3687741,22
376647,1282,36.66800282,-93.22483027,37
776516,3295,38.5894668,-90.30774593,31
163630,513,44.85477361,-93.24427128,12
1024337,4748,37.43340592,-121.8915949,5
855957,3608,31.53139139,-97.19572994,3
286114,908,40.13917089,-105.12214420000001,8
686130,2952,36.33443377,-94.17948752,37
532402,2101,32.90400308,-97.04112207,3
289079,918,50.78591402,-1.9090856,2
916030,4118,38.45583875,-121.4035309,5
999626,4647,33.09516078,-96.80385552,3
45548,176,37.776422100000005,-122.3943257,5
539695,2171,61.174443999999994,-149.996389,19
987234,4589,51.52378467,-0.13736991699999998,2
685314,2947,42.05823627,-88.13680645,17
588971,2413,32.93895842,-117.13568980000001,46
767057,3263,38.26446731,-78.90003204,20
194861,585,25.75077513,-80.25685698,7
885297,3813,28.44477598,-81.39418601,22
414306,1414,29.64261034,-95.57405836,41
719546,3106,36.10747338,-115.1771665,21
976588,4531,33.99942329,-81.03824657,42
307560,993,26.46612823,-81.95089367,7
479077,1745,30.27585267,-97.74752855,49
712571,3074,36.0331981,-86.7870265,6
198278,592,40.78054143,-73.96682739,1
15155,81,37.97183268,-122.5241842,5
88725,312,30.26541496,-97.74550079999999,49
720280,3108,41.3116531,-81.8121168,40
939194,4302,37.78185993,-122.45103759999999,5
613597,2610,36.06863025,-79.79055347,13
57830,211,30.32216509,-97.71521329999999,49
419759,1432,30.26645422,-97.7384305,49
549274,2224,33.02191519,-96.85112357,3
569366,2341,32.81209165,-96.62016115,3
883035,3791,30.33794479,-97.80711651,49
399972,1376,21.29573461,-157.8154439,4
781876,3313,38.11004589,-79.07617807,20
145379,471,30.26433857,-97.73053245,49
342575,1153,36.00444232,-83.77147355,32
648815,2765,37.67658007,-121.8967652,5
1032078,4771,40.77766545,-74.35375214,1
97255,337,35.24463773,-97.48151779,25
877801,3756,30.265239,-97.74000190000001,49
543582,2197,40.85461229,-73.90161953,1
312587,1010,28.37216323,-81.55887365,22
837656,3480,40.75279199,-73.97725582,1
605961,2562,43.06992235,-89.41289663,17
387334,1333,40.44048297,-80.15051028,40
954843,4420,37.79660582,-122.42234950000001,5
990802,4603,48.43045706,-123.3455336,10
534159,2123,39.848127000000005,-104.67859399999999,8
449825,1584,37.80037464,-122.44051340000001,5
896884,3925,30.28198205,-97.74043679,49
193889,584,35.53889207,-97.52996385,25
862864,3666,39.64744907,-89.41298067,31
105180,350,30.2721083,-97.75295733,49
306890,993,35.97889697,-83.18654537,32
473895,1718,34.12596291,-93.06025714,39
177699,544,38.90766547,-94.7725296,14
297087,956,32.78055937,-96.80022431,3
500186,1893,38.25241810000001,-85.75745712,34
334166,1114,41.97802863,-87.90367126,17
914381,4088,38.63479072,-90.26295304,31
941402,4308,38.85488181,-77.05160379,20
692875,2971,33.44393981,-117.58611200000001,46
224667,695,39.579963299999996,-104.96117579999999,8
965367,4489,37.25172917,-121.8303507,5
92754,324,37.78753451,-122.400497,5
906453,4001,21.28668666,-157.8135395,4
133012,443,39.041594200000006,-94.58568733,14
642041,2739,32.42669345,-99.78767428,3
494504,1827,21.29845107,-157.8187966,4
1042697,4797,32.77692544,-96.81307959,3
410093,1404,33.92400007,-84.37461803,32
303951,984,51.54016027,-0.055533236,2
583565,2378,52.95076745,-1.142114033,27
885805,3817,30.32013798,-97.68997503,49
928991,4231,37.85933635,-122.26687520000002,5
966081,4489,37.26543078,-121.8462629,5
567568,2338,33.7750696,-118.1741936,9
47581,179,37.75716153,-122.38835690000002,5
491391,1806,42.15229193,-87.95219465,17
4302,22,36.10729135,-115.1757503,21
123497,408,25.79533478,-80.13646253,7
799350,3372,40.77431583,-73.97139905,1
819094,3426,30.26545739,-97.73985889,49
709533,3057,42.3929586,-71.44571757,26
215422,668,40.7114348,-74.01218891,1
34329,141,30.25533713,-97.76266694,49
943445,4318,30.26529449,-97.73854852,49
673271,2884,41.37439331,-72.14382648,26
281744,895,43.15597662,-79.24976505,33
98240,337,35.5336011,-97.56264084,25
694692,2989,33.63863258,-84.43714142,32
881976,3776,30.27024268,-97.74364471,49
393982,1353,42.24094267,-87.94672067,17
54790,205,21.28607541,-157.8402007,4
99122,337,30.264627299999997,-97.74198174,49
327697,1087,53.296222,-2.741268,27
578942,2363,37.25036889,-121.862622,5
517835,2013,25.70979292,-100.34040390000001,15
62782,222,42.08409845,-87.70188332,17
767805,3265,38.95869052,-77.35868,20
782780,3317,38.293816899999996,-76.4978988,20
656474,2807,35.04261165,-85.29327565,32
647722,2761,33.17833465,-117.34147859999999,46
618234,2631,42.38905865,-87.95872511,17
971902,4508,51.0611088,-1.307754233,2
105495,350,32.89131397,-97.25852865,3
660518,2821,39.74980489,-89.71008539,31
923521,4176,30.26351531,-97.74016857,49
452149,1594,18.46078995,-66.08110902,23
554597,2252,35.924158,-86.87098861,6
806734,3392,44.77471255,-91.43793877,12
891187,3860,29.72465645,-99.07126128,49
106800,358,33.8157002,-116.52900220000001,46
76229,256,38.99365247,-94.59455392,14
319864,1052,32.73450163,-117.15133259999999,46
386089,1324,34.03453946,-117.69011200000001,9
741681,3183,20.89162725,-156.4809014,4
531873,2100,43.34135938,-79.82623673,33
698661,3005,34.14772597,-118.42817279999998,9
657040,2809,29.76014899,-95.36561966,41
621618,2638,41.14495167,-87.86275685,17
470042,1695,32.860319,-97.184281,3
463862,1663,35.46865445,-97.51714835,25
985123,4580,42.36005022,-71.05624437,26
9955,53,37.61520182,-122.3880392,5
899843,3944,33.08529157,-96.73744363,3
747681,3207,38.456269299999995,-75.58317643,43
295397,947,32.99826057,-96.9089179,3
307717,993,35.96687478,-83.19024146,32
706311,3038,35.91210661,-79.05894756,13
471618,1695,32.67581312,-97.19135078,3
165586,520,33.45475365,-88.81007552,16
142717,465,37.44483947,-122.16142420000001,5
671020,2874,33.60670977,-117.2681287,46
1014268,4699,33.09000525,-96.82129161,3
480674,1758,33.78859799,-84.3840619,32
119634,401,30.26351531,-97.74016857,49
114420,381,32.73067889,-97.34002322,3
241698,748,32.80450083,-116.96935570000001,46
785498,3330,33.79229844,-118.32938970000001,9
48738,184,40.01606291,-105.28127420000001,8
55137,205,21.37911465,-157.92946730000003,4
784538,3328,38.79257529,-104.80137309999999,8
771108,3273,32.86832407,-97.17070469,3
358739,1203,49.22461589,-122.99985890000002,10
831238,3463,40.49585225,-80.25349617,40
348207,1174,37.66437533,-122.4437669,5
409590,1404,33.84667521,-84.36359852,32
960833,4467,38.95233387,-77.44794846,20
322565,1069,53.40193725,-2.986095044,27
487606,1784,38.25728273,-122.03376429999999,5
32665,138,30.26790958,-97.74931242,49
302090,976,42.96405235,-88.00877899,17
47921,180,30.40158181,-97.72651613,49
625199,2657,29.42457216,-98.4934938,49
1032318,4771,40.8033904,-74.36562504,1
268986,854,33.19039242,-97.1000454,3
281382,893,40.62085507,-89.46730198,31
780535,3305,37.7757195,-122.49454209999999,5
332108,1108,21.29197347,-157.8455114,4
503300,1922,32.78183282,-96.76179453,3
1021457,4737,53.38385927,-2.130854383,27
735260,3158,42.34382514,-71.07196373,26
835869,3476,32.89628985,-97.0965578,3
591882,2434,25.80904338,-80.19548882,7
69094,241,53.08149117,-0.806025267,27
649393,2769,40.0458622,-86.00073273,34
592411,2439,40.737398,-73.99654453,1
314948,1019,40.36468678,-74.95398162,43
925429,4199,39.29744311,-94.71605301,14
984962,4580,28.431109600000003,-81.30758286,22
961011,4467,37.741955600000004,-122.3874976,5
979119,4536,35.97874828,-115.0994446,21
219154,680,21.29579209,-157.8338157,4
713547,3082,18.33452492,-64.97188926,23
894771,3904,30.48748668,-97.7360839,49
94247,329,39.1600263,-75.55551052,43
877665,3756,30.26763505,-97.74105123,49
11452,53,37.77719933,-122.4414314,5
829031,3454,42.23469901,-71.1790905,26
298254,961,39.77097452,-86.07079983,34
72701,244,33.68316792,-117.1743385,46
902825,3977,30.33826888,-97.80719161,49
674924,2890,47.56115237,-122.3866747,10
382146,1307,38.2520533,-122.04635049999999,5
82896,282,32.80707935,-96.79628849,3
570254,2344,45.01305672,-93.17168123,12
413077,1411,36.02534486,-115.08697990000002,21
918208,4141,32.77391551,-97.08476543,3
826952,3447,39.99163573,-82.78149557,34
12958,66,30.26543349,-97.75590777,49
225542,695,40.00896489,-105.2764088,8
24816,116,30.40769132,-97.71337867,49
161793,510,37.39438092,-122.078547,5
637127,2709,42.56547951,-71.74818456,26
972235,4508,50.78765452,-1.122499108,2
3148,14,42.34220087,-71.12204611,26
39353,163,30.31595707,-97.73368835,49
645332,2754,30.25790899,-97.74753022,49
365088,1247,53.47108742,-2.2839975359999998,27
910030,4057,30.26989052,-97.74932559999999,49
332203,1108,21.29054396,-157.8503931,4
156652,491,32.75418902,-97.33325601,3
885237,3813,28.50108985,-81.71852715,22
286163,908,39.88453623,-105.0202274,8
188284,576,41.89738186,-87.62335896,17
571717,2352,37.44401785,-122.15735330000001,5
27280,124,34.01749318,-118.4988804,9
87529,304,23.16212095,-109.71890220000002,0
291325,930,35.66974998,-97.5133852,25
301383,976,42.95966035,-87.88502833,17
953093,4398,40.68644823,-73.97417077,1
305131,984,51.54667062,-0.05340635,2
173349,534,38.98428818,-94.674435,14
654116,2798,40.74850835,-73.99015808,1
908376,4025,37.77708782,-122.40837109999998,5
76711,256,38.96901677,-94.60816972,14
526717,2059,43.56494844,-79.67232585,33
508201,1941,29.88484485,-97.96021062,49
368437,1256,21.29972383,-157.8400383,4
693232,2972,40.81735252,-73.80379662,1
26597,121,30.27967683,-97.80563317,49
657619,2810,32.81417818,-96.77287829999999,3
302258,976,36.14064734,-115.1607513,21
760271,3242,40.7750859,-73.96875322,1
592000,2434,25.7739799,-80.18809370000001,7
178418,547,30.26910295,-97.74939537,49
270476,859,33.27359667,-111.8868778,0
259633,819,30.26543349,-97.75590777,49
777593,3295,37.33639303,-121.89341780000001,5
308886,995,42.34021964,-71.16697669,26
288791,918,50.78064831,-1.90895267,2
402304,1384,51.52558415,-0.08772905199999999,2
11704,53,37.43936923,-122.17377309999999,5
741844,3183,32.7675153,-97.09746108,3
932939,4260,37.77497144,-122.4227105,5
1029052,4761,32.68357249,-97.13044305,3
677922,2901,37.73441648,-85.88799119,6
82498,281,28.57280119,-81.20683908,22
527109,2063,33.62192568,-111.8743021,0
437961,1516,33.36316938,-111.9082618,0
620221,2633,38.85567762,-94.64726239,14
910480,4064,30.41144799,-97.70628691,49
557093,2273,28.54258937,-81.37869895,22
634981,2704,29.96209717,-90.04393059,24
177913,546,39.71553326,-105.13561170000001,8
1029096,4761,32.67750262,-97.0073676,3
872377,3724,30.24936408,-97.74947047,49
606861,2565,29.30059431,-94.79322102,41
85,0,30.26377477,-97.77065992,49
30248,130,37.78072283,-122.4019983,5
179359,551,32.98084385,-97.17066528,3
253618,786,42.33387037,-71.10423342,26
651325,2783,33.10087573,-96.6490218,3
111590,374,38.96657692,-94.59294985,14
1032460,4771,40.8033904,-74.36562504,1
924692,4195,39.08897243,-94.58773559999999,14
178589,548,42.36780548,-71.10213470000001,26
435054,1508,41.15256615,-81.50500832,40
608017,2577,32.66072898,-97.28268533,3
57624,211,41.87582421,-87.62051582,17
738135,3167,33.65603089,-112.37376450000001,0
663295,2828,34.03372005,-117.0559355,46
786094,3332,37.72299263,-122.1535003,5
68678,241,51.75172488,-1.256667583,2
1032312,4771,40.8017662,-74.35962081,1
610693,2592,43.6492933,-79.39537498,33
837607,3480,40.76938148,-73.98219342,1
921239,4161,26.35263824,-80.15610505,7
597818,2494,40.58183952,-111.8895078,28
718045,3103,38.54833703,-121.3949422,5
640886,2730,42.611236,-71.3354433,26
189231,576,38.87873812,-94.66419712,14
729223,3137,44.03287623,-92.44903047,12
46817,177,37.78077632,-122.39529170000002,5
440976,1533,54.68058994,-5.884103933,44
